"Free/Promotiona"
"40307"
"Invoice on Disk"
"07/25/19"
2,"MAY192615I ","POP MARVEL SPIDER-PUNK PX VINYL FIGURE (C: 1-1-2)",11.99,7.7935,15.59,10,1,""
15,"MAY190703D ","POWERS OF X #1 (OF 6)",5.99,2.6356,39.53,1,1,"MARVEL COMICS"
3,"MAY190713D ","POWERS OF X #1 (OF 6) BLANK VAR",5.99,2.6356,7.91,1,1,"MARVEL COMICS"
8,"MAY190704D ","POWERS OF X #1 (OF 6) BROOKS CONNECTING VAR",5.99,2.6356,21.08,1,1,"MARVEL COMICS"
6,"MAY190708D ","POWERS OF X #1 (OF 6) CHARACTER DECADES VAR",5.99,2.6356,15.81,1,1,"MARVEL COMICS"
3,"MAY190705D ","POWERS OF X #1 (OF 6) CHRISTOPHER ACTION VAR",5.99,2.6356,7.91,1,1,"MARVEL COMICS"
1,"MAY190710D ","POWERS OF X #1 (OF 6) PEREZ VAR",5.99,2.6356,2.64,1,3,"MARVEL COMICS"
10,"MAY190707D ","POWERS OF X #1 (OF 6) WEAVER NEW CHARACTER VAR",5.99,2.6356,26.36,1,1,"MARVEL COMICS"
5,"MAY190712D ","POWERS OF X #1 (OF 6) YOUNG VAR",5.99,2.6356,13.18,1,1,"MARVEL COMICS"
8,"JUN190001J ","PREVIEWS #371 AUGUST 2019 (NET)",2.40,2.4000,19.20,14,1,""
1,"JUN190001J ","PREVIEWS #371 AUGUST 2019 (NET)",2.40,.0000,.00,14,3,""
8,"JUN190005J ","PREVIEWS #371 AUGUST 2019 CUSTOMER ORDER FORM EXTRAS (NET)",.30,.1500,1.20,14,3,""
1,"JUN190007J ","PREVIEWS #371 AUGUST 2019 RETAILER ORDER FORM EXTRAS (NET)",1.25,.0000,.00,14,3,""
1,"JUN190007J ","PREVIEWS #371 AUGUST 2019 RETAILER ORDER FORM EXTRAS (NET)",1.25,.0000,.00,14,3,""
2,"MAY191686E ","PRINCE VALIANT HC VOL 19 1973-1974 (C: 0-1-2)",34.99,17.4950,34.99,3,1,"FANTAGRAPHICS BOOKS"
1,"MAY190043D ","PRODIGY TP VOL 01 (MR)",19.99,8.9955,9.00,3,1,"IMAGE COMICS"
1,"MAY192026E ","PUNK MAMBO #4 (OF 5) CVR B MACK",3.99,1.9950,2.00,1,1,"VALIANT ENTERTAINMENT LLC"
1,"MAY192027E ","PUNK MAMBO #4 (OF 5) CVR C DELARA",3.99,1.9950,2.00,1,1,"VALIANT ENTERTAINMENT LLC"
2,"MAY198006E ","PUNK MAMBO #4 (OF 5) CVR D PRE-ORDER BUNDLE ED",3.99,1.9950,3.99,1,1,"VALIANT ENTERTAINMENT LLC"
1,"MAY192042F ","QUEEN OF BAD DREAMS #3 (MR)",3.99,2.1945,2.19,1,1,"VAULT COMICS"
6,"MAY190091D ","RAT QUEENS #17 (MR)",3.99,1.7955,10.77,1,1,"IMAGE COMICS"
3,"MAR190232D ","REALM #14 CVR A HAUN & FILARDI (MR)",3.99,1.7955,5.39,1,1,"IMAGE COMICS"
1,"MAR190233D ","REALM #14 CVR B ALLISON (MR)",3.99,1.7955,1.80,1,1,"IMAGE COMICS"
15,"MAY190443D ","RED HOOD OUTLAW ANNUAL #3",4.99,2.2455,33.68,1,1,"DC COMICS"
8,"MAY191114E ","RED SONJA LORD OF FOOLS ONE SHOT",4.99,2.4950,19.96,1,1,"DYNAMITE"
5,"MAY191899F ","RED WINTER #1",3.99,2.1945,10.97,1,1,"SCOUT COMICS"
4,"MAY191846E ","RICK & MORTY #52 CVR A (C: 1-0-0)",3.99,1.9950,7.98,1,1,"ONI PRESS INC."
4,"MAY191847E ","RICK & MORTY #52 CVR B GANUCHEAU (C: 1-0-0)",3.99,1.9950,7.98,1,1,"ONI PRESS INC."
